ID_x;VAT;Country_x
13798;83249973706175 ;EE
13799;UP36722368     ;AA
13800;72145426JZ0IIHF;XX
13801;YB18386773     ;AA
13802;11912280695269 ;QQ
13803;OIM28523131    ;RR
13804;UW306654101    ;BB
13805;VO64069019H    ;RR
13806;HR821025227    ;TT
13807;53181109443    ;NN
13808;PS9247489181   ;ZZ
13809;13348185677010 ;QQ
13810;SB025365972    ;TT
13811;OJ605889373    ;TT
13812;TX440247784    ;TT
13813;09100659885    ;CC
13814;EBY18971511    ;RR
13815;41154320 1     ;MM
13816;24238524814    ;NN
13817;IK82916145     ;YY
13818;AO29913163     ;FF
13819;KQ92673787     ;AA
13820;XE99685150740  ;VV
13821;SQ327073719    ;BB
13822;KK70800100164  ;VV
13823;ER575833244    ;TT
13824;DU946390985    ;BB
13825;GD873767332    ;TT
13826;27411427810    ;NN
13827;RA457759409    ;TT
13828;97856346766    ;TT
13829;TL492211044    ;TT
13830;PV426809298    ;TT
13831;GH50529804     ;UU
13832;69139094626989 ;QQ
13833;78425062524    ;CC
13834;ST85531421F    ;RR
13835;PI743313195    ;TT
13836;IS870615694    ;TT
13837;OM648947801    ;LL
13838;50745945412    ;NN
13839;01365442830    ;NN
13840;73127708672    ;NN
13841;3796915838     ;DD
13842;FW506520648    ;TT
13843;23403896675    ;CC
13844;040916217773215;XX
13845;KTJ51763537    ;GG
13846;YA364106534    ;TT
13847;CW211683800    ;TT
13848;WJQ48797162    ;RR
13849;50528040359    ;NN
13850;RP357550765    ;TT
13851;ZXY13698632    ;RR
13852;66841258925    ;NN
13853;I144371271     ;JJ
13854;488547629898667;SS
13855;YX50026228248  ;VV
13856;EA29147856F    ;HH
13857;LQ28042840050  ;WW
13858;JZ629235922    ;TT
13859;HL21547175     ;YY
13860;MB086295997    ;TT
13861;PQ63597667     ;FF
13862;90825571       ;DD
13863;JD736466691    ;BB
13864;37570862051    ;CC
13865;YX378802421    ;TT
13866;ZU69864635T    ;RR
13867;847211624385619;XX
13868;ZUA92607284    ;RR
13869;LZ6736237337   ;ZZ
13870;13046433684    ;CC
13871;28119133)3     ;MM
13872;YZQ            ;JJ
13873;UY313405285    ;BB
13874;262071756865089;SS
13875;82527854#3     ;MM
13876;OX96292667     ;UU
13877;4724144053     ;DD
13878;DH540212909    ;LL
13879;306444503529954;SS
13880;UE299692106    ;BB
13881;KE89974039929  ;VV
13882;OH591303876    ;TT
13883;2241915376297  ;QQ
13884;SO28609917844  ;VV
13885;CV876816812    ;LL
13886;901053364690914;SS
13887;9254689896     ;DD
13888;OK20691589476  ;VV
13889;RX217707758    ;BB
13890;LI708467857    ;BB
13891;NM983469903    ;TT
13892;OJJ476980824   ;II
13893;55913828       ;DD
13894;VS527392277    ;TT
13895;TC61956907F    ;HH
13896;SP536825595    ;BB
13897;SR082969480    ;LL
13898;43097111378716 ;QQ
13899;X594402411     ;JJ
13900;0651519301     ;DD
13901;SPP            ;JJ
13902;VE68672275J    ;HH
13903;JV674506459    ;TT
13904;MU757325655    ;TT
13905;K887853686     ;JJ
13906;VT048324858    ;BB
13907;65090635717146 ;QQ
13908;QV094261483    ;TT
13909;WV437692547    ;TT
13910;VS148742094    ;BB
13911;HJV210779935   ;II
13912;SO221067060    ;TT
13913;RH081147172    ;TT
13914;26809041423    ;NN
13915;ZU620562862    ;LL
13916;K270143        ;PP
13917;EN060288707    ;TT
13918;PRG39488465    ;GG
13919;TX960013726    ;TT
13920;CQ788087614    ;TT
13921;HK147249921    ;TT
13922;YUO06583878    ;RR
13923;YJ900765139    ;TT
13924;LLD            ;JJ
13925;ZW050615947    ;BB
13926;8969454981230  ;QQ
13927;64972907873    ;CC
13928;UI096642654    ;TT
13929;PB790176774    ;BB
13930;3270689460     ;DD
13931;414345787239374;SS
13932;VA469680786    ;BB
13933;"02194267""D     ";MM
13934;12488036*9     ;MM
13935;PZ48030602W    ;HH
13936;16135388387537 ;EE
13937;30914126WL4C8DV;XX
13938;40398231.3     ;MM
13939;27686632YS9I750;XX
13940;92904802109    ;CC
13941;76158503988204 ;VV
13942;JX91187887650  ;VV
13943;70350582531459 ;QQ
13944;QH20037615G    ;RR
13945;SR2433968NM    ;KK
13946;NA51425147419  ;VV
13947;ZTU23451853    ;RR
13948;VW190812597    ;TT
13949;GO609617040    ;BB
13950;V63147422      ;RR
13951;TR32229394538  ;VV
13952;TB918269586    ;TT
13953;LHQ255692887   ;II
13954;46625043050822 ;EE
13955;SN546708514    ;LL
13956;BE395306615    ;BB
13957;76770794196    ;CC
13958;12923103682    ;TT
13959;CU427603328    ;BB
13960;UE13921862K    ;HH
13961;BX37888384743  ;VV
13962;BD23515933     ;FF
13963;ZGV24814177    ;RR
13964;254419183670517;SS
13965;02975593%2     ;MM
13966;I410337509     ;JJ
13967;AKN58637628    ;RR
13968;732303270110701;XX
13969;NO555012517    ;TT
13970;57359078009878 ;QQ
13971;VA82307475K    ;RR
13972;KIV53666520    ;RR
13973;BZ091652797    ;LL
13974;43193536286    ;NN
13975;9569620438     ;DD
13976;D502334114     ;JJ
13977;ITH50751098    ;RR
13978;CH98877072     ;AA
13979;PK08319905941  ;VV
13980;YME31398897    ;RR
13981;JMJ22759799    ;RR
13982;WS87503416     ;UU
13983;20114395HV16XZ9;XX
13984;AW372148647    ;TT
13985;NA744524121    ;TT
13986;10208255.8     ;MM
13987;TG52652433046  ;WW
13988;75101676201    ;TT
13989;07082608CV2GS32;XX
13990;LSW94544424    ;RR
13991;QQ362602844    ;BB
13992;4104074463     ;DD
13993;098587210753086;XX
13994;58022499470    ;NN
13995;SK23080782656  ;WW
13996;2813927570901  ;QQ
13997;VN22149002666  ;VV
13998;NED            ;JJ
13999;Q6U            ;JJ
14000;BM516775439    ;TT
14001;DD11573973640  ;VV
14002;62 885 161 133 ;NN
14003;215472897262914;EE
14004;BLI13305235    ;GG
14005;95713453140    ;CC
14006;MV38977612     ;AA
14007;VA472224478    ;TT
14008;NYM00290609    ;RR
14009;B173505370     ;JJ
14010;29301801516    ;NN
14011;MU59092255     ;UU
14012;RDW55460874    ;RR
14013;TS39248781086  ;WW
14014;FI220480351    ;BB
14015;NX89580488821  ;WW
14016;JDS66077853    ;RR
14017;462856626815321;SS
14018;HH557790929    ;BB
14019;22874816687    ;NN
14020;G111648101     ;JJ
14021;4502185616138  ;QQ
14022;WD653442261    ;BB
14023;VCEXPCNB       ;JJ
14024;NY612976194    ;TT
14025;06413235253224 ;VV
14026;NHT06012401    ;RR
14027;ID711535862    ;LL
14028;29639314071765 ;QQ
14029;AY2770765513   ;ZZ
14030;9521269019     ;DD
14031;JU898771398    ;TT
14032;C415428078     ;JJ
14033;GQ122638654    ;TT
14034;PX27987369664  ;VV
14035;HT230012902    ;TT
14036;PK10086517310  ;WW
14037;15231962861    ;NN
14038;TB921828670    ;TT
14039;324165041281836;SS
14040;HZ78731762     ;UU
14041;37046314898736 ;QQ
14042;MM779416996    ;TT
14043;035050755975363;XX
14044;SL473011436    ;BB
14045;SE911010337    ;LL
14046;FP987713415    ;BB
14047;233904484332454;XX
14048;UZ1519295513   ;FF
14049;FX60698976615  ;VV
14050;DH681767340    ;BB
14051;0417118358     ;DD
14052;77685387757485 ;QQ
14053;24231020029    ;NN
14054;534382402990578;XX
14055;MZ462155517    ;BB
14056;QL963922490    ;TT
14057;381618926733724;XX
14058;Q111339608     ;JJ
14059;IN656243226    ;TT
14060;BH06075355838  ;VV
14061;WA462685156    ;TT
14062;63931345560011 ;QQ
14063;WEWDKVGQ       ;JJ
14064;QA5753528I     ;KK
14065;4978395768     ;DD
14066;PPDHZSEP       ;JJ
14067;X636885875     ;JJ
14068;QYT            ;JJ
14069;NR881974429    ;TT
14070;IS041114148    ;TT
14071;PU070143272    ;LL
14072;35494427FY5SZKS;XX
14073;239805005252525;XX
14074;KK70184664687  ;VV
14075;S535079916     ;JJ
14076;TB85683682111  ;VV
14077;AS0658050888   ;ZZ
14078;TQH09186615    ;RR
14079;PN8611073698   ;ZZ
14080;AS130374625    ;BB
14081;RP29346818     ;AA
14082;69721508428    ;TT
14083;II97521796164  ;VV
14084;EN250151621    ;BB
14085;HKD71769057    ;RR
14086;KD593283722    ;TT
14087;CP49089654345  ;WW
14088;NOL11532467    ;RR
14089;IF669446906    ;TT
14090;40115247       ;PP
14091;38(0566246     ;JJ
14092;LX114922607    ;BB
14093;SG480562219    ;TT
14094;87682292,6     ;MM
14095;LE21238112471  ;WW
14096;912987172611792;XX
14097;491000146077942;SS
14098;P996149062     ;JJ
14099;KU78349123     ;YY
14100;BR889794892    ;BB
14101;567584253679032;XX
14102;P-52315828     ;RR
14103;700571811048992;XX
14104;12283921/2     ;MM
14105;25346060855    ;YY
14106;73784749       ;PP
14107;Q855169329     ;JJ
14108;NF913336043    ;BB
14109;JU409597946    ;TT
14110;44625573551056 ;QQ
14111;JO870162057    ;TT
14112;VX930388850    ;TT
14113;QQ621304127    ;TT
14114;BLR03373309    ;RR
14115;72873252242459 ;QQ
14116;IMP1221818W    ;RR
14117;DJ830372762    ;TT
14118;K6E            ;JJ
14119;NZ423455323    ;TT
14120;H913806786     ;JJ
14121;EW             ;JJ
14122;37801216       ;PP
14123;26094390703464 ;VV
14124;XH1959572JZ    ;KK
14125;271691234318150;SS
14126;7109491489     ;DD
14127;VM87947741212  ;WW
14128;QJ71674998     ;YY
14129;RY55551336     ;FF
14130;HN262318619    ;LL
14131;W088619192     ;JJ
14132;TC965125809    ;TT
14133;XD93198431017  ;VV
14134;JS866389387    ;LL
14135;Z291832579     ;JJ
14136;VEX008020965   ;II
14137;TW89925850     ;YY
14138;FA78261950761  ;VV
14139;IG57774995823  ;VV
14140;LA13987795951  ;VV
14141;MK79563953     ;AA
14142;TP10436434132  ;WW
14143;RU459601311    ;BB
14144;64377589848    ;CC
14145;XU417429633    ;BB
14146;DL239635946    ;TT
14147;HP924202437    ;BB
14148;XA763675195    ;TT
14149;IK028282924    ;TT
14150;BL484419760    ;TT
14151;YU740812813    ;LL
14152;60399166112    ;NN
14153;06245913432323 ;QQ
14154;RE196526513    ;TT
14155;VO57765773928  ;VV
14156;01&199(845%5573;QQ
14157;37144147740    ;NN
14158;656997993028327;XX
14159;OH806018908    ;TT
14160;EN353434673    ;TT
14161;QO09891536898  ;VV
14162;5683507320     ;DD
14163;193570848979524;XX
14164;67013412739    ;EE
14165;VJJ62871056    ;GG
14166;L677836204     ;JJ
14167;IU952554752    ;TT
14168;0747197        ;BB
14169;DI295420283    ;TT
14170;3553990244     ;DD
14171;NRR11030285    ;GG
14172;CM226144912    ;BB
14173;RF07383869     ;FF
14174;EB291571619    ;TT
14175;5751483596     ;XX
14176;HE8W83962F     ;KK
14177;JR017108018    ;BB
14178;R733163247     ;JJ
14179;HBR93166726    ;RR
14180;84722815896    ;CC
14181;6114170548     ;DD
14182;71925095095    ;TT
14183;YS434913316    ;BB
14184;X994406902     ;JJ
14185;31842416051    ;CC
14186;94776582075    ;NN
14187;SEM88886125    ;GG
14188;MO163289124    ;BB
14189;GM940135053    ;TT
14190;U901064392     ;JJ
14191;67707221216    ;CC
14192;FINAGIOL       ;JJ
14193;SZ85163445     ;UU
14194;M580180480     ;JJ
14195;WO72033412404  ;VV
14196;QL18088500     ;AA
14197;00345749550537 ;QQ
14198;AX968358492    ;TT
14199;IO347558859    ;TT
14200;RE975693686    ;BB
14201;JI99458506     ;UU
14202;J855799000     ;JJ
14203;17380565642872 ;QQ
14204;33880126489    ;NN
14205;48824370828    ;YY
14206;942549668154035;SS
14207;EC882528686    ;TT
14208;SVB TDYFAP     ;JJ
14209;UJ95566185Q    ;RR
14210;J794737802     ;JJ
14211;CE135906313    ;TT
14212;388169867216241;XX
14213;SB06079966     ;FF
14214;856971588796692;XX
14215;AWP51445024    ;GG
14216;VS048365827    ;BB
14217;AXL64911709    ;GG
14218;53037875834    ;NN
14219;01484493981043 ;QQ
14220;703654722522229;EE
14221;NS605404918    ;TT
14222;FQ236210276    ;BB
14223;QX94807413F    ;RR
14224;EH22259142708  ;WW
14225;NM79558881887  ;VV
14226;KIE8091971T    ;RR
14227;922007276884224;XX
14228;SO50773832O    ;RR
14229;KB257175944    ;TT
14230;0395471023074  ;QQ
14231;LD852927742    ;OO
14232;00962409HV8VPJP;XX
14233;XB770272622    ;TT
14234;58114317ID38U0X;XX
14235;CBE354870936   ;II
14236;07103300088    ;NN
14237;05000372537    ;NN
14238;HM4281818854   ;ZZ
14239;408847010006201;SS
14240;57815505329396 ;QQ
14241;UZ385381670    ;OO
14242;FW742709375    ;BB
14243;AO866560377    ;TT
14244;QG933067842    ;BB
14245;DV032410487    ;TT
14246;LJ31304041     ;FF
14247;CL400298729    ;OO
14248;1820867046     ;DD
14249;RA358805629    ;TT
14250;8050817702955  ;QQ
14251;AR984001169    ;TT
14252;DL812684001    ;BB
14253;YF506438336    ;TT
14254;FP974675423    ;TT
14255;828132908389940;XX
14256;IM126592395    ;TT
14257;ML8522819276   ;ZZ
14258;RNOBKDRW       ;JJ
14259;PFH80913012    ;RR
14260;PD27255681388  ;VV
14261;78936180314027 ;QQ
14262;28808143586    ;CC
14263;S6O            ;JJ
14264;XBJ99220572    ;RR
14265;BTR91119410    ;GG
14266;6011420208515  ;QQ
14267;KY420351443    ;TT
14268;GC824306723    ;TT
14269;AV872292234    ;TT
14270;IHZ850626905   ;II
14271;QO24136121123  ;VV
14272;CAC49677911    ;RR
14273;IQ26074063653  ;WW
14274;96629568924    ;CC
14275;194047925915595;XX
14276;MEJ02074776    ;RR
14277;SJ755148820    ;BB
14278;32843655418    ;NN
14279;7349099698     ;TT
14280;59540128521    ;YY
14281;PK356851822    ;BB
14282;UF753505867    ;TT
14283;FI387311120    ;TT
14284;GD885964174    ;TT
14285;DQ882232502    ;OO
14286;XZ740392868    ;TT
14287;DW466879348    ;TT
14288;90898018       ;PP
14289;64679293+1     ;MM
14290;61785229225    ;NN
14291;73431745126    ;TT
14292;EP11354879097  ;VV
14293;OPCSCRRC YDKQ  ;TT
14294;KU050599019    ;TT
14295;180645         ;II
14296;TG69705233T    ;RR
14297;PQ976771670    ;BB
14298;WBF30617092    ;RR
14299;LU79745187     ;AA
14300;XSF77971941    ;RR
14301;842774715182768;XX
14302;NT763528514    ;TT
14303;MDJ416096067   ;II
14304;NFG40362746    ;RR
14305;WY40948954     ;FF
14306;753218590      ;TT
14307;0788949617     ;DD
14308;XY99385451392  ;VV
14309;B035683636     ;JJ
14310;DL449476638    ;BB
14311;046602846023167;XX
14312;LT104737066    ;TT
14313;2681120885863  ;QQ
14314;26098324418    ;VV
14315;SH073446815    ;TT
14316;32317819754    ;CC
14317;32580832       ;PP
14318;YV40867447431  ;VV
14319;"43482230""1     ";MM
14320;S317417623     ;JJ
14321;AE744483345    ;TT
14322;YG494725602    ;BB
14323;KG702947192    ;BB
14324;BG112275856    ;TT
14325;DO890287704    ;BB
14326;GAC84462035    ;RR
14327;S088497799     ;JJ
14328;67026577KY642IS;XX
14329;WNZ010286975   ;II
14330;HFQ95531398    ;GG
14331;117793268355551;XX
14332;AS563767160    ;LL
14333;7932641417902  ;QQ
14334;79500161222738 ;QQ
14335;102726078746937;XX
14336;E0J            ;JJ
14337;HZ501505026    ;BB
14338;860019593950579;XX
14339;MN17271149     ;AA
14340;LD250567024    ;BB
14341;OT054965625    ;TT
14342;NG706138803    ;TT
14343;EX365051628    ;BB
14344;7218295654513  ;QQ
14345;8558543414     ;TT
14346;YU34776402188  ;VV
14347;FKR851703564   ;II
14348;685109653253349;SS
14349;HP969779564    ;TT
14350;KT461890240    ;TT
14351;122230088840658;XX
14352;044821301075759;SS
14353;WK160523851    ;TT
14354;ZA919294021    ;LL
14355;E9P            ;JJ
14356;BY398849472    ;LL
14357;75641580304    ;NN
14358;ZL284399969    ;TT
14359;53458829!7     ;MM
14360;62797906621    ;NN
14361;A672732940     ;JJ
14362;UTE141056139   ;II
14363;9676378312     ;DD
14364;IB24077327280  ;VV
14365;WT247617299    ;TT
14366;QJ756576782    ;LL
14367;BW             ;JJ
14368;F506432388     ;JJ
14369;BF81875865     ;FF
14370;GC245130686    ;TT
14371;RO199281833    ;TT
14372;HB14566212587  ;VV
14373;BQZ85833900    ;RR
14374;CL91366931094  ;WW
14375;JZ853473976    ;BB
14376;HO676963175    ;TT
14377;1590632367     ;DD
14378;WG642260008    ;TT
14379;ZI24939387916  ;VV
14380;NDW93631038    ;RR
14381;SR74177634426  ;WW
14382;SS39425473864  ;VV
14383;198583308869938;XX
14384;7346723576     ;DD
14385;73329553037    ;NN
14386;NG780307894    ;BB
14387;0612499798     ;DD
14388;HN92752616     ;UU
14389;L3E            ;JJ
14390;ET12198426     ;AA
14391;1798249226     ;TT
14392;244685795573294;SS
14393;WTE940008768   ;II
14394;Y446637789     ;JJ
14395;7051827554708  ;QQ
14396;VWK38271794    ;GG
14397;E397815296     ;JJ
14398;YZ29808572926  ;VV
14399;PV021483890    ;LL
14400;LF510585167    ;BB
14401;48846923567    ;CC
14402;QX14101011     ;FF
14403;80455803685    ;CC
14404;93972529615    ;CC
14405;IW067863324    ;TT
14406;UP8276610191   ;ZZ
14407;YRS69157262    ;GG
14408;46768652276937 ;QQ
14409;UD026712452    ;TT
14410;WQ735318534    ;TT
14411;61722682FK9U52N;XX
14412;DH78610877355  ;VV
14413;NW111701212    ;TT
14414;RN869461237    ;TT
14415;LT601236839    ;LL
14416;UA502177B      ;BB
14417;AS683585138    ;TT
14418;SC73795804756  ;VV
14419;YV073914337    ;BB
14420;48819017,5     ;MM
14421;73435495902    ;NN
14422;8090482728     ;DD
14423;NB088286669    ;TT
14424;97480428816099 ;QQ
14425;7703371793     ;DD
14426;EX24892378887  ;VV
14427;CZ4202916D     ;KK
14428;BT75968389906  ;VV
14429;ER66614680253  ;WW
14430;69486309VD8YRRS;XX
14431;DZ15426033     ;AA
14432;QG182890273    ;TT
14433;102782608957942;XX
14434;TUP25553600    ;RR
14435;QMQ68142587    ;RR
14436;VA94214344003  ;VV
14437;82960569880275 ;QQ
14438;UN090802256    ;LL
14439;88402366*2     ;MM
14440;O729815883     ;JJ
14441;UC17576885675  ;VV
14442;8621682787188  ;QQ
14443;27)1434302     ;JJ
14444;76736360000    ;NN
14445;18708285554    ;CC
14446;YB054023245    ;TT
14447;LO305444061    ;OO
14448;CO375871995    ;TT
14449;03865093420855 ;QQ
14450;ZA318233236    ;LL
14451;EZ44234288070  ;VV
14452;EF521321078    ;TT
14453;E031345758     ;JJ
14454;75177127,4     ;MM
14455;4602898545505  ;QQ
14456;MN80449504W    ;RR
14457;UK953936845    ;TT
14458;IH95738690532  ;VV
14459;84055448775    ;NN
14460;XHW94811213    ;RR
14461;FO65647327     ;YY
14462;VO452686485    ;TT
14463;377678544391253;XX
14464;AM367478511    ;TT
14465;141673981411224;XX
14466;LXUEFXCEMA GQEP;PP
14467;50611945)D     ;MM
14468;96999712710    ;NN
14469;9524407179     ;DD
14470;FVBOVPHC       ;JJ
14471;MA785645051    ;TT
14472;AR842505243    ;OO
14473;56926059097112 ;QQ
14474;80442999476639 ;QQ
14475;SU84920504E    ;RR
14476;PVK19418618    ;RR
14477;87706764351271 ;QQ
14478;TY40963393025  ;VV
14479;RZ75131012O    ;RR
14480;R440457845     ;JJ
14481;BP99257399061  ;VV
14482;UL029746338    ;TT
14483;FX597699420    ;TT
14484;Z437371699     ;JJ
14485;KS708928974    ;BB
14486;YI005982762    ;TT
14487;14973927*1     ;MM
14488;065159891089691;XX
14489;AE052542538    ;TT
14490;J596039340     ;JJ
14491;80232115813    ;NN
14492;ZX230754477    ;TT
14493;SJ280440280    ;BB
14494;WI270662363    ;TT
14495;33810607497    ;TT
14496;FT58529944J    ;RR
14497;OP832641264    ;BB
14498;ZO44041270542  ;WW
14499;739820568453568;XX
14500;3489828060     ;DD
14501;LK857657159    ;BB
14502;WB326382146    ;BB
14503;9325784311     ;WW
14504;OZ572787325    ;TT
14505;34866394%5     ;MM
14506;TV689735846    ;BB
14507;1528189323     ;TT
14508;JD009302420    ;BB
14509;YY459440096    ;TT
14510;UU003723059    ;BB
14511;MR424613938    ;BB
14512;W521914069     ;JJ
14513;JJ45771726     ;YY
14514;437384875332146;SS
14515;SS160772559    ;LL
14516;9169195463     ;DD
14517;004645054379218;XX
14518;IE86620563305  ;VV
14519;YKL144302621   ;II
14520;CT10686589818  ;VV
14521;FQ370565894    ;TT
14522;557597485255850;SS
14523;8100218210205  ;QQ
14524;8819246375     ;DD
14525;DHU80821261    ;GG
14526;293741865391783;XX
14527;RL513701103    ;TT
14528;WOJ78766291    ;GG
14529;TW67421872060  ;VV
14530;XM228793523    ;TT
14531;EY84961054     ;AA
14532;65305130137841 ;VV
14533;Z223329923     ;JJ
14534;OF2843577R     ;KK
14535;RA002639474    ;TT
14536;3614908988     ;DD
14537;593125495139213;XX
14538;QU54933193725  ;WW
14539;JJO05251410    ;RR
14540;RO603888655    ;TT
14541;89520514577    ;CC
14542;NX454231868    ;BB
14543;TN860727264    ;TT
14544;90564395+7     ;MM
