ID_x;Country_x;VAT
15138;ZZ;BZ9207453873
15139;TT;FL940952320
15140;TT;HK017365736
15141;TT;MQ020881739
15142;NN;65741548432
15143;LL;IM509227675
15144;OO;UC524234782
15145;BB;PF637955206
15146;NN;13892540711
15147;CC;30883469054
15148;VV;HN39148721681
15149;EE;45136882256621
15150;JJ;Z125457579
15151;II;ABG421346129
15152;TT;42613628193
15153;XX;HQLKXJWMVYLQCZ
15154;TT;WD548377570
15155;VV;VP55241777204
15156;BB;DL194770732
15157;TT;PS296562402
15158;SS;715483669580580
15159;JJ;V150110609
15160;LL;445234200
15161;VV;62823612476485
15162;BB;YP043736236
15163;VV;OC64590362973
15164;GG;OAW82932413
15165;BB;VK133223701
15166;SS;591805925685042
15167;QQ;29357299317907
15168;TT;NU167133693
15169;HH;GL34246640C
15170;DD;6410012239
15171;DD;7129286768
15172;TT;FI450546039
15173;TT;JE188305244
15174;YY;VP91885102
15175;CC;85206026171
15176;TT;GM222014451
15177;NN;50943058181
15178;EE;55927946819763
15179;VV;YO32961303493
15180;JJ;B441660236
15181;BB;YV618925194
15182;RR;YY94765127U
15183;TT;AZ780149026
15184;BB;JQ963254792
15185;CC;88396136666
15186;JJ;MWFGEVOF
15187;RR;KNN67623640
15188;CC;75689594472
15189;JJ;CRCVLOAA
15190;II;WRY395007589
15191;EE;760368663264595
15192;BB;JG097942943
15193;BB;JG116816637
15194;BB;RX849487756
15195;NN;10400327636
15196;VV;XV11683604210
15197;TT;DC107695345
15198;TT;LB203227357
15199;JJ;OGBSBLCT
15200;MM;76698267$1
15201;GG;BPH32943658
15202;TT;CH300022629
15203;TT;81612233646
15204;BB;FU234418086
15205;FF;AY2288445652
15206;FF;LU12054932
15207;ZZ;WL1235062910
15208;VV;85467971087260
15209;BB;LC943819657
15210;MM;35491466*2
15211;BB;WR488824392
15212;TT;IS651034983
15213;VV;32302843521424
15214;DD;7007321034
15215;TT;HR760436797
15216;DD;4609512428
15217;TT;LF863581737
15218;TT;YK903148958
15219;CC;47887280335
15220;DD;4992927842
15221;DD;10286253524
15222;VV;UO85533037874
15223;BB;HO923453336
15224;BB;OV232278058
15225;BB;UE384156341
15226;BB;DT785118623
15227;JJ;O740364767
15228;OO;HH712099051
15229;BB;IM704605597
15230;LL;QK761368992
15231;JJ;S417157468
15232;SS;94356360109483
15233;GG;GGN67929475
15234;RR;CH95289452Y
15235;DD;2490733743
15236;UU;IH33434542
15237;WW;FT60314574009
15238;VV;ET28886723693
15239;JJ;MWIWAVYM
15240;BB;LG709329886
15241;QQ;5612814795513
15242;TT;YC388624261
15243;NN;72506077990
15244;VV;JS46100587494
15245;BB;JD566731383
15246;KK;PU28050973
15247;VV;22687524026731
15248;LL;BY002566988
15249;JJ;QBM
15250;RR;FWF15687903
15251;JJ;U627727183
15252;XX;10302578TW8D6HN
15253;TT;RI266952865
15254;JJ;S231323830
15255;GG;VUW53229254
15256;XX;81144467800367
15257;BB;ER794255650
15258;BB;PL297962842
15259;XX;673247676037770
15260;RR;QJN68902281
15261;TT;SL818703178
15262;JJ;T044280199
15263;LL;GG580995306
15264;RR;DAO42184566
15265;XX;751640598128094
15266;BB;YC548184726
15267;VV;QA69872922228
15268;TT;NC962110297
15269;JJ;X431474614
15270;FF;SJ4129183449
15271;ZZ;TJ9565217440
15272;QQ;64337920960256
15273;BB;JH810833290
15274;DD;7285900764
15275;JJ;HY
15276;TT;LC405019781
15277;JJ;UJBVJQYD
15278;GG;UYK47829373
15279;TT;GV393683377
15280;TT;IG301446183
15281;FF;UJ72605656
15282;SS;530130486812220
15283;CC;88529685228
15284;BB;ML915106475
15285;CC;53073698131
15286;XX;804334890864639
15287;JJ;MXWDFDBMK
15288;VV;HC51557743246
15289;TT;NX964579793
15290;JJ;R843497823
15291;FF;IC485729474
15292;TT;IA546421031
15293;RR;ZSC02082125
15294;TT;IG029514468
15295;BB;MJ268629069
15296;GG;HMU15668010
15297;QQ;9372971595115
15298;XX;539734052913897
15299;VV;NA99339381331
15300;TT;22528036855
15301;RR;RM71168413W
15302;VV;GD46119918963
15303;QQ;74546238530415
15304;MM;72219375
15305;TT;SV439193312
15306;AA;OL20801750
15307;TT;NJ147094104
15308;VV;QZ96865553477
15309;BB;AK064483345
15310;CC;13893510686
15311;XX;113627833451331
15312;QQ;81632414172992
15313;RR;XF57930547B
15314;TT;19457444285
15315;DD;6331667056
15316;TT;DX576992493
15317;BB;LP064101277
15318;BB;QA731520808
15319;AA;HY61194601
15320;VV;TQ00259515301
15321;RR;JNP19846379
15322;TT;GX420563910
15323;LL;XZ424684259
15324;PP;78219790
15325;TT;WL775189919
15326;LL;ZC995385800
15327;VV;CH89161008845
15328;RR;GUB96308092
15329;TT;UA096710579
15330;BB;AT833264248
15331;SS;754783186291920
15332;LL;BX171521352
15333;DD;8942771615
15334;BB;XJ843038328
15335;VV;MI51484998776
15336;QQ;41531989325925
15337;BB;KU112083213
15338;JJ;V145488731
15339;SS;339117410326311
15340;VV;YD16606367521
15341;BB;KK489748878
15342;QQ;28941681632055
15343;QQ;5964631243299
15344;BB;EB296511666
15345;MM;24729833&7
15346;JJ;QNH
15347;VV;RH92503221341
15348;TT;942479048
15349;TT;AQ696405409
15350;BB;PY861870818
15351;VV;YA10727112063
15352;II;YBP126248370
15353;TT;9466954114
15354;DD;2771387329
15355;QQ;6674015799192
15356;VV;RA97942198843
15357;II;GCM089842086
15358;RR;KIR96016854
15359;FF;NJ87377223
15360;JJ;T859855101
15361;VV;QM67162113447
15362;II;MGR202100432
15363;BB;PV767934626
15364;TT;XQ094093997
15365;VV;IH05053066003
15366;WW;SW10836377185
15367;NN;56474428813
15368;TT;QL410430610
15369;TT;JM157016269
15370;RR;SAZ9865878I
15371;TT;CD915960386
15372;TT;41908037467
15373;TT;TY280158834
15374;QQ;78987232212943
15375;UU;OX56542077
15376;DD;9961917342
15377;EE;402156759174127
15378;BB;KQ478108656
15379;TT;HC787538858
15380;RR;XNZ87207797
15381;TT;DU365469719
15382;TT;EJ088067004
15383;TT;DY793732969
15384;MM;30021362-1
15385;XX;137648023502893
15386;LL;DZ613543152
15387;BB;WJ981473905
15388;TT;WG292449031
15389;WW;PY75248500102
15390;BB;QG873703475
15391;TT;KC723504660
15392;VV;VM97451395624
15393;TT;JO524650443
15394;TT;FP385534462
15395;TT;CA313256228
15396;BB;BH278168826
15397;VV;BP85938061377
15398;JJ;CET
15399;JJ;T261036668
15400;LL;BJ032351373
15401;BB;EO558348832
15402;XX;121463544940535
15403;QQ;7302576444543
15404;XX;512604802725361
15405;RR;ADY91358633
15406;JJ;YRJBIXWK
15407;TT;JL902510456
15408;QQ;61072161090172
15409;XX;280775125105960
15410;AA;KI11235409
15411;MM;44124634+6
15412;HH;RI70018220J
15413;JJ;S720205961
15414;LL;IL119203749
15415;XX;456329816961822
15416;QQ;11555525272766
15417;TT;OK426770649
15418;GG;DIE99120849
15419;TT;EX705756427
15420;DD;389497869
15421;YY;YD74974077
15422;PP;74347531
15423;GG;OZG38664019
15424;EE;48159169654181
15425;TT;IS540487166
15426;UU;RN42206891
15427;XX;509696332594378
15428;BB;762549690
15429;QQ;23732245532736
15430;JJ;HBIEXUZV
15431;LL;YI083574668
15432;VV;YS58678717941
15433;NN;75680884563
15434;HH;YI90228071T
15435;XX;632581190547215
15436;DD;1090362053
15437;VV;CW62889767370
15438;TT;RQ430916076
15439;II;817160
15440;LL;RO444310385
15441;TT;EZ361001146
15442;DD;3555166549
15443;VV;AQ77858251475
15444;VV;ZK13357360213
15445;TT;VD458576451
15446;WW;DC58464712088
15447;SS;940102003250523
15448;BB;TD798257006
15449;VV;BB58194394649
15450;LL;TJ649614524
15451;DD;8652651665
15452;RR;RP49264840Z
15453;TT;OF052555261
15454;TT;CA453167504
15455;JJ;MMJ
15456;AA;AB20728927
15457;KK;VD8531544JU
15458;JJ;I156878360
15459;JJ;X280532957
15460;BB;FB458347254
15461;TT;NH138814419
15462;CC;62270962968
15463;OO;SG809279040
15464;QQ;11179687252186
15465;FF;PM49110126
15466;TT;VR233305353
15467;BB;XP368150542
15468;LL;UZ800696031
15469;RR;LIY73478875
15470;TT;EV004118518
15471;MM;20421478'1
15472;XX;293773825909673
15473;TT;QL647809247
15474;BB;UK234981786
15475;VV;UR79863172563
15476;JJ;ZUAOCCCJ
15477;MM;-57395594--4-
15478;RR;YJR23700143
15479;RR;AZ42026426J
15480;MM;51772360-6
15481;DD;7087626305
15482;BB;UB415478185
15483;VV;WO74094033409
15484;WW;OF08513559611
15485;PP;127
15486;TT;HP774131769
15487;XX;179209224899320
15488;FF;WZ78867131
15489;DD;2438850821
15490;JJ;N186541874
15491;CC;6775322507
15492;TT;UE512390207
15493;XX;574558304160115
15494;WW;AA44740077782
15495;BB;BY830820425
15496;YY;TA24536959
15497;VV;GH27154566377
15498;TT;RA142283324
15499;BB;HS908916815
15500;JJ;R061470766
15501;BB;HC819200748
15502;CC;25867590533
15503;TT;XN773892175
15504;TT;JF629535443
15505;MM;32058281/1
15506;QQ;8792741027090
15507;TT;FC321805750
15508;QQ;95235799598916
15509;TT;FY281164566
15510;TT;25252542619
15511;FF;CI8373558337
15512;TT;PC964242273
15513;TT;85220156053
15514;QQ;96715859318113
15515;TT;OP114599082
15516;TT;PC545232151
15517;XX;39475068WI9MQM7
15518;GG;ENB50640323
15519;NN;76647413097
15520;VV;PM60110906070
15521;ZZ;IA2751863805
15522;VV;AX08521533299
15523;JJ;G486960063
15524;BB;JN905886754
15525;TT;79360154779
15526;DD;4966076301
15527;JJ;Z846946725
15528;VV;FH07455934932
15529;TT;CH387060205
15530;DD;8039021592
15531;QQ;8728903868036
15532;TT;AK684412385
15533;XX;236629013768152
15534;DD;3371113586
15535;VV;448473268814613
15536;XX;60937278FC54OLX
15537;XX;328781290342845
15538;BB;LO022464564
15539;LL;FM646526988
15540;YY;EU34801482
15541;YY;85196756129
15542;JJ;WUIPUIIT
15543;LL;LB024353706
15544;WW;UB93838918632
15545;TT;31483161431
15546;XX;852565682270845
15547;QQ;8489075454487
15548;RR;DJH98186289
15549;XX;566857283455409
15550;CC;82603625715
15551;VV;DH16396435840
15552;EE;86076662534787
15553;QQ;3082408432402
15554;QQ;551083103929
15555;TT;NG819944798
15556;DD;7510300422
15557;UU;HW66222579
15558;GG;SMO33890979
15559;TT;WW647095583
15560;SS;843991057278046
15561;RR;DA33325843I
15562;TT;JD457981536
15563;TT;HB872227284
15564;SS;696568659292257
15565;LL;XV269595904
15566;TT;MC523610412
15567;BB;EV974332292
15568;TT;HZ091101789
15569;NN;40822965565
15570;RR;ARS71419914
15571;CC;57982062598
15572;VV;NF69167487955
15573;TT;UU438578467
15574;XX;15386975SC23EAS
15575;RR;TIF32995865
15576;LL;FR272240893
15577;TT;GO805299596
15578;VV;WP44271591658
15579;XX;81264891JX2ZI7B
15580;DD;38238681
15581;DD;1860231007
15582;RR;MEP71323309
15583;BB;344011821269490
15584;RR;VEJ91924741
15585;YY;75493951030
15586;JJ;A226962414
15587;TT;23018899844
15588;GG;QXZ57918840
15589;VV;VA72446006438
15590;EE;80866148039998
15591;FF;LG83022032
15592;RR;Y45039109
15593;JJ;RZA
15594;TT;UT188167561
15595;MM;-15161372--6-
15596;QQ;56527908225114
15597;XX;85666176FT8GYQ3
15598;RR;NSJ53814314
15599;RR;VPW66010764
15600;VV;KV77768597357
15601;VV;YV72870087193
15602;TT;QF322083064
15603;AA;CW55150740
15604;JJ;F774853901
15605;CC;752635613
15606;DD;46642191
15607;TT;OV425026853
15608;LL;HG321102601
15609;DD;4982065476
15610;BB;NE269526913
15611;LL;BJ290869038
15612;JJ;U795495469
15613;CC;49016232363
15614;TT;50062985228
15615;RR;YQD79520963
15616;BB;SZ462781591
15617;JJ;28/4206171
15618;TT;PK476434492
15619;BB;UM219656893
15620;DD;2157154740
15621;II;ERU431518458
15622;TT;AJ202351122
15623;DD;9405294424
15624;VV;JU87526709213
15625;PP;TM383909890I77
15626;TT;YY899142125
15627;YY;UM22255241
15628;TT;SO200392821
15629;ZZ;EJ6332312289
15630;XX;99701657AN9ALAL
15631;ZZ;LA4815456263
15632;WW;EP41192658867
15633;DD;9949659742
15634;QQ;5509605051911
15635;RR;RVC06436340
15636;QQ;9665861399240
15637;TT;EN464767774
15638;TT;TM499078198
15639;QQ;39848731688838
15640;RR;JTU60242998
15641;TT;MA220663529
15642;DD;207064721
15643;RR;ZQF19530494
15644;JJ;-947636--2-
15645;HH;WL12939947I
15646;BB;QT461451575
15647;LL;XO314653608
15648;TT;4214829342
15649;OO;PF846888743
15650;BB;EV450583297
15651;HH;HU41513252Y
15652;JJ;O227258581
15653;NN;44440285957
15654;TT;XO885934767
15655;BB;QZ706051549
15656;BB;YW723634237
15657;FF;OX4652556106
15658;EE;83377234598947
15659;MM;13850913&2
15660;TT;EI048970105
15661;DD;8897894453
15662;TT;UA274087738
15663;PP;78090470
15664;TT;TF568578534
15665;XX;170329910849290
15666;JJ;L228440218
15667;TT;OL794436626
15668;BB;MU617806329
15669;JJ;GVZADKNN
15670;GG;NGG50776998
15671;DD;5445382256
15672;OO;IG333850383
15673;VV;HH98909887348
15674;TT;LG898056473
15675;MM;-94084915--7-
15676;TT;PU120699296
15677;TT;49820694278
15678;BB;MR763585806
15679;XX;288078458160798
15680;RR;LGL31724579
15681;DD;8018810364
15682;TT;DD875930980
15683;GG;SNL01257223
15684;TT;AU213239177
15685;TT;RE157280041
15686;RR;ANE79862710
15687;TT;XL305612253
15688;CC;9648168563
15689;XX;590343702607873
15690;ZZ;AV5150226956
15691;AA;WS58358084
15692;DD;1444016
15693;TT;OK051616897
15694;DD;8649824891
15695;SS;924627997738297
15696;BB;VS099571976
15697;JJ;I595548630
15698;TT;IR264603433
15699;GG;KCR20734702
15700;QQ;3984873290221
15701;TT;JE010364200
15702;CC;88944506897
15703;LL;CV471606870
15704;WW;DJ66488549860
15705;RR;CWX39756047
15706;RR;BPQ35564952
15707;RR;LUU87301186
15708;II;GHX611489190
15709;QQ;4014760209726
15710;RR;DXR32472028
15711;AA;QL32545671
15712;TT;AL243120977
15713;RR;BWL19886723
15714;QQ;75933072916207
15715;QQ;50862779967621
15716;CC;91526528138
15717;RR;INQ04924956
15718;CC;18946004235
15719;SS;580468202706488
15720;JJ;J436779909
15721;GG;DCM71063115
15722;TT;YN779555246
15723;JJ;EKNZEYWA
15724;LL;GN141402806
15725;FF;NR31086866
15726;TT;KF672209046
15727;TT;GE751841837
15728;TT;JT444881796
15729;JJ;N351881048
15730;KK;QE5224318A
15731;LL;WF132486919
15732;VV;NA43494698772
15733;BB;GF850308394
15734;EE;757869806905467
15735;NN;74049707747
15736;TT;OY225355592
15737;QQ;78276216560438
15738;DD;615401870
15739;JJ;MHKNCHKR
15740;RR;BXU18385666
15741;TT;EW493792336
15742;SS;934375347543395
15743;VV;GS37369781225
15744;AA;ZH75118808
15745;BB;LE887599258
15746;RR;ZAR95705622
15747;JJ;D625553493
15748;NN;77196132615
15749;MM;20636024-7
15750;ZZ;AJ9197360970
15751;BB;BN598930061
15752;II;ZBZ785841022
15753;SS;615258957872363
15754;DD;1645764395
15755;TT;OC302886812
15756;TT;DW576776737
15757;TT;IU058476577
15758;TT;DS371430980
15759;SS;798733734603099
15760;BB;VH750092828
15761;QQ;8208426468846
15762;BB;3062252603
15763;NN;13042249869
15764;QQ;5313110407490
15765;TT;71123858019
15766;RR;UKO93948919
15767;QQ;1822992118296
15768;DD;9857761712
15769;RR;SWD72074259
15770;JJ;H640911575
15771;WW;RW67381307572
15772;BB;RQ949525564
15773;BB;RE397395T
15774;XX;37503523553029
15775;VV;AA06999335648
15776;QQ;727251371306
15777;RR;GWH87417188
15778;TT;XS270900278
15779;TT;AA620768895
15780;TT;BE329882759
15781;UU;GE47425687
15782;XX;533141133660920
15783;VV;MD58623937330
15784;VV;24511181480874
15785;FF;TGLZAIEO
15786;JJ;M1K
15787;BB;RO466176708
15788;BB;LB305903714
15789;JJ;C231424307
15790;WW;JG58982477710
15791;KK;YE8770040Y
15792;TT;MC598116727
15793;MM;751477388
15794;SS;855791314603527
15795;BB;MH453255732
15796;DD;37757114
15797;JJ;X780962708
15798;RR;39617350S
15799;TT;JE462323538
15800;RR;CXE62635063
15801;BB;YH299198395
15802;MM;17767564'O
15803;SS;697215670743197
15804;XX;00509724XS97MOP
15805;TT;YT357726379
15806;VV;JX70992289863
15807;VV;LL51385324485
15808;RR;HJU32069167
15809;II;XTR404663057
15810;TT;KI156597948
15811;VV;FJ79654293517
15812;DD;2543694598
15813;QQ;93176776643504
15814;XX;750588232861428
15815;LL;JK324108118
15816;TT;KG322030624
15817;NN;92953934621
15818;JJ;16$5680935
15819;TT;OL183293032
15820;DD;2049534213
15821;JJ;E156818785
15822;BB;CL397852825
15823;JJ;JVZFWEID
15824;XX;199444492643638
15825;XX;536750656253969
15826;TT;VY278118950
15827;EE;39203832139761
15828;BB;QR679289986
15829;SS;58362448077632
15830;VV;KD17366466425
15831;QQ;86010745104255
15832;CC;31953105469
15833;OO;PJ410792610
15834;TT;UL355634100
15835;JJ;U988356791
15836;JJ;X432746199
15837;JJ;KR
15838;TT;WK166237504
15839;VV;NC42307639488
15840;VV;XN30224691515
15841;TT;VL446603772
15842;II;TC08294938672
15843;FF;NGXBYBQQ
15844;HH;NX43608703W
15845;EE;75758233768318
15846;TT;BE480784833
15847;OO;CS279811529
15848;BB;JA718823972
15849;TT;34176889225
15850;GG;HEU37680251
15851;RR;Z4674359T
15852;VV;HH89762730096
15853;QQ;3108559696296
15854;TT;CH810824788
15855;QQ;8004548407
15856;CC;48295404317
15857;TT;RY354824033
15858;VV;CH40346327041
15859;VV;DP97074458320
15860;VV;UN91063629259
15861;MM;09336663/7
15862;JJ;HTWODICS
15863;JJ;K251900467
15864;TT;XW598440400
15865;JJ;R724608153
15866;TT;LM200595600
15867;RR;WXQ29807302
15868;QQ;17647763990978
15869;BB;VH038403743
15870;TT;FT918699222
15871;RR;XHO63462953
15872;DD;5412644379
15873;JJ;E227524273
15874;TT;FH281547743
15875;RR;ZMR00285703
15876;VV;VX89069525423
15877;BB;UV085549909
15878;BB;2918289826
15879;TT;44613594487
15880;BB;YU828215305
15881;JJ;J345065573
15882;MM;46683887#5
15883;AA;UA33632067
15884;NN;90940737115
15885;DD;5400909395
15886;CC;70014403989
15887;QQ;70675326154924
15888;SS;324378556508929
15889;TT;JQ890560018
15890;DD;8124095675
15891;VV;ME04227980653
15892;RR;GGN61697827
15893;JJ;X0D
15894;JJ;J629920824
15895;XX;22684783
15896;TT;YD638118455
15897;MM;46617003(0
15898;PP;16763624
15899;NN;28457701437
15900;XX;490021873348572
15901;XX;340032717268098
15902;TT;FU352713844
15903;BB;KB419142101
15904;GG;HGC82457381
15905;DD;7115627023
15906;VV;XE23572118765
15907;BB;BA009019458
15908;VV;PC61348576020
15909;QQ;27703902530166
15910;VV;DT52866924252
15911;DD;6509348283
15912;SS;786277425404914
15913;WW;JM57122874694
15914;HH;JS92163759A
15915;QQ;55114966704279
15916;BB;PY405915399
15917;RR;CC49484014K
15918;TT;WV367244696
15919;TT;AK107177193
15920;JJ;JXLRPUBW
15921;TT;QD428811291
15922;GG;ZXK20237720
15923;NN;81852402392
15924;GG;JCH48506550
15925;BB;CD638463084
15926;MM;80849164'2
15927;VV;DI30685538698
15928;LL;GS222213702
15929;VV;RB44096538406
15930;TT;RX720792294
15931;BB;OO809001651
15932;QQ;2637869069258
15933;VV;HS24104607555
15934;VV;KS81495979547
15935;TT;XY858476829
15936;DD;4320241053
15937;TT;VE343802448
15938;TT;EP783205549
15939;VV;UO99115570906
15940;DD;3019871627
15941;PP;28033973
15942;JJ;EUC
15943;JJ;990#913-723
15944;TT;NC758607928
15945;SS;350793016862564
15946;YY;DE47375166
15947;KK;KU5447636T
15948;MM;02490653&K
15949;TT;MI788192427
15950;BB;NN237646958
15951;XX;805434901291102
15952;FF;RM07128337
15953;VV;MS60771141608
15954;SS;523749532270574
15955;VV;DY60256119488
15956;VV;SC22206389317
15957;OO;MV634465944
15958;XX;471974155697834
15959;XX;768643704263385
15960;BB;TD689421696
15961;TT;DP520369625
15962;TT;4452386173
15963;TT;OS572309490
15964;QQ;49872660308185
15965;TT;EC244143516
15966;TT;ML295618566
15967;JJ;Z095773649
15968;VV;EU57865351496
15969;DD;7439079936
15970;TT;VT085866959
15971;VV;BE42201022300
15972;TT;OQ828849524
15973;GG;JBL67598716
15974;RR;CAW55732635
15975;VV;OX46068573242
15976;TT;WJ527660542
15977;BB;JH002967627
15978;TT;ZY685539666
15979;TT;25445918246
15980;XX;500780691575085
15981;TT;XH978226055
15982;TT;YM833852523
15983;BB;LS139438735
15984;TT;RS250834653
15985;LL;RL326594632
15986;RR;REL45162570
15987;TT;PL190631591
15988;TT;DS620881579
15989;BB;KV860891969
15990;VV;VJ63773984551
15991;MM;-04096473--0-
15992;EE;25841039986510
15993;TT;NB210434496
15994;SS;209436895945525
15995;TT;EN296686349
15996;TT;TP722431186
15997;DD;1008996852
15998;MM;23402521#6
15999;RR;EZS63611047
16000;TT;QR061845205
16001;CC;95500688016
16002;VV;MY40951366509
16003;RR;TXI41585965
16004;II;UBM562794694
16005;QQ;30460770890464
16006;BB;OZ268817183
16007;VV;VL19428304675
16008;YY;UB91299328
16009;QQ;99658572999172
16010;RR;QCX90679360
16011;MM;86554748
16012;XX;190113016501511
16013;BB;GE348005243
16014;TT;YG131435280
16015;OO;JR356054492
16016;II;XHG979833407
16017;TT;AR413898933
16018;TT;KK431891286
